Exch,ExchType,ScripCode,Name,Expiry,ScripType,StrikeRate,FullName,TickSize,LotSize,QtyLimit,Multiplier,SymbolRoot,BOCOAllowed,ISIN,ScripData,Series
N,D,42033,COFORGE 27 MAR 2025 CE 10500.00,2025-03-27,CE,10500,COFORGE 27 MAR 2025 CE 10500.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 27 MAR 2025 CE 10500.00_20250327_CE_10500,XX
N,D,42034,COFORGE 27 MAR 2025 PE 10500.00,2025-03-27,PE,10500,COFORGE 27 MAR 2025 PE 10500.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 27 MAR 2025 PE 10500.00_20250327_PE_10500,XX
N,D,42035,COFORGE 27 MAR 2025 CE 11800.00,2025-03-27,CE,11800,COFORGE 27 MAR 2025 CE 11800.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 27 MAR 2025 CE 11800.00_20250327_CE_11800,XX
N,D,42036,INDIANB 27 MAR 2025 CE 280.00,2025-03-27,CE,280,INDIANB 27 MAR 2025 CE 280.00,0.05,950,47500,1,INDIANB,N,INE562A01011,INDIANB 27 MAR 2025 CE 280.00_20250327_CE_280,XX
N,D,42037,COFORGE 27 MAR 2025 PE 11800.00,2025-03-27,PE,11800,COFORGE 27 MAR 2025 PE 11800.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 27 MAR 2025 PE 11800.00_20250327_PE_11800,XX
N,D,42038,COFORGE 27 MAR 2025 CE 12000.00,2025-03-27,CE,12000,COFORGE 27 MAR 2025 CE 12000.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 27 MAR 2025 CE 12000.00_20250327_CE_12000,XX
N,D,42039,INDIANB 27 MAR 2025 PE 280.00,2025-03-27,PE,280,INDIANB 27 MAR 2025 PE 280.00,0.05,950,47500,1,INDIANB,N,INE562A01011,INDIANB 27 MAR 2025 PE 280.00_20250327_PE_280,XX
N,D,42040,INDIANB 27 MAR 2025 CE 350.00,2025-03-27,CE,350,INDIANB 27 MAR 2025 CE 350.00,0.05,950,47500,1,INDIANB,N,INE562A01011,INDIANB 27 MAR 2025 CE 350.00_20250327_CE_350,XX
N,D,42041,INDIANB 27 MAR 2025 PE 350.00,2025-03-27,PE,350,INDIANB 27 MAR 2025 PE 350.00,0.05,950,47500,1,INDIANB,N,INE562A01011,INDIANB 27 MAR 2025 PE 350.00_20250327_PE_350,XX
N,D,42042,INDIANB 24 APR 2025 CE 340.00,2025-04-24,CE,340,INDIANB 24 APR 2025 CE 340.00,0.05,950,47500,1,INDIANB,N,INE562A01011,INDIANB 24 APR 2025 CE 340.00_20250424_CE_340,XX
N,D,42043,INDIANB 24 APR 2025 PE 340.00,2025-04-24,PE,340,INDIANB 24 APR 2025 PE 340.00,0.05,950,47500,1,INDIANB,N,INE562A01011,INDIANB 24 APR 2025 PE 340.00_20250424_PE_340,XX
N,D,42044,COFORGE 27 MAR 2025 PE 12000.00,2025-03-27,PE,12000,COFORGE 27 MAR 2025 PE 12000.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 27 MAR 2025 PE 12000.00_20250327_PE_12000,XX
N,D,42045,COFORGE 24 APR 2025 CE 10300.00,2025-04-24,CE,10300,COFORGE 24 APR 2025 CE 10300.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 24 APR 2025 CE 10300.00_20250424_CE_10300,XX
N,D,42046,MRF 27 MAR 2025 CE 113000.00,2025-03-27,CE,113000,MRF 27 MAR 2025 CE 113000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 27 MAR 2025 CE 113000.00_20250327_CE_113000,XX
N,D,42047,COFORGE 24 APR 2025 PE 10300.00,2025-04-24,PE,10300,COFORGE 24 APR 2025 PE 10300.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 24 APR 2025 PE 10300.00_20250424_PE_10300,XX
N,D,42048,COFORGE 24 APR 2025 CE 10500.00,2025-04-24,CE,10500,COFORGE 24 APR 2025 CE 10500.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 24 APR 2025 CE 10500.00_20250424_CE_10500,XX
N,D,42049,MRF 27 MAR 2025 PE 113000.00,2025-03-27,PE,113000,MRF 27 MAR 2025 PE 113000.00,0.05,5,200,1,MRF,N,INE883A01011,MRF 27 MAR 2025 PE 113000.00_20250327_PE_113000,XX
N,D,42050,COFORGE 24 APR 2025 PE 10500.00,2025-04-24,PE,10500,COFORGE 24 APR 2025 PE 10500.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 24 APR 2025 PE 10500.00_20250424_PE_10500,XX
N,D,42051,COFORGE 24 APR 2025 CE 11800.00,2025-04-24,CE,11800,COFORGE 24 APR 2025 CE 11800.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 24 APR 2025 CE 11800.00_20250424_CE_11800,XX
N,D,42052,COFORGE 24 APR 2025 PE 11800.00,2025-04-24,PE,11800,COFORGE 24 APR 2025 PE 11800.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 24 APR 2025 PE 11800.00_20250424_PE_11800,XX
N,D,42053,COFORGE 24 APR 2025 CE 12000.00,2025-04-24,CE,12000,COFORGE 24 APR 2025 CE 12000.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 24 APR 2025 CE 12000.00_20250424_CE_12000,XX
N,D,42054,IOC 27 MAR 2025 CE 60.00,2025-03-27,CE,60,IOC 27 MAR 2025 CE 60.00,0.05,4875,195000,1,IOC,N,INE242A01010,IOC 27 MAR 2025 CE 60.00_20250327_CE_60,XX
N,D,42055,IOC 27 MAR 2025 PE 60.00,2025-03-27,PE,60,IOC 27 MAR 2025 PE 60.00,0.05,4875,195000,1,IOC,N,INE242A01010,IOC 27 MAR 2025 PE 60.00_20250327_PE_60,XX
N,D,42056,IOC 27 MAR 2025 CE 77.50,2025-03-27,CE,77.5,IOC 27 MAR 2025 CE 77.50,0.05,4875,195000,1,IOC,N,INE242A01010,IOC 27 MAR 2025 CE 77.50_20250327_CE_77.5,XX
N,D,42057,IOC 27 MAR 2025 PE 77.50,2025-03-27,PE,77.5,IOC 27 MAR 2025 PE 77.50,0.05,4875,195000,1,IOC,N,INE242A01010,IOC 27 MAR 2025 PE 77.50_20250327_PE_77.5,XX
N,D,42058,IOC 24 APR 2025 CE 60.00,2025-04-24,CE,60,IOC 24 APR 2025 CE 60.00,0.05,4875,195000,1,IOC,N,INE242A01010,IOC 24 APR 2025 CE 60.00_20250424_CE_60,XX
N,D,42059,IOC 24 APR 2025 PE 60.00,2025-04-24,PE,60,IOC 24 APR 2025 PE 60.00,0.05,4875,195000,1,IOC,N,INE242A01010,IOC 24 APR 2025 PE 60.00_20250424_PE_60,XX
N,D,42060,IOC 24 APR 2025 CE 75.00,2025-04-24,CE,75,IOC 24 APR 2025 CE 75.00,0.05,4875,195000,1,IOC,N,INE242A01010,IOC 24 APR 2025 CE 75.00_20250424_CE_75,XX
N,D,42061,IOC 24 APR 2025 PE 75.00,2025-04-24,PE,75,IOC 24 APR 2025 PE 75.00,0.05,4875,195000,1,IOC,N,INE242A01010,IOC 24 APR 2025 PE 75.00_20250424_PE_75,XX
N,D,42062,COFORGE 24 APR 2025 PE 12000.00,2025-04-24,PE,12000,COFORGE 24 APR 2025 PE 12000.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 24 APR 2025 PE 12000.00_20250424_PE_12000,XX
N,D,42063,COFORGE 29 MAY 2025 CE 10600.00,2025-05-29,CE,10600,COFORGE 29 MAY 2025 CE 10600.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 29 MAY 2025 CE 10600.00_20250529_CE_10600,XX
N,D,42064,COFORGE 29 MAY 2025 PE 10600.00,2025-05-29,PE,10600,COFORGE 29 MAY 2025 PE 10600.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 29 MAY 2025 PE 10600.00_20250529_PE_10600,XX
N,D,42065,COFORGE 29 MAY 2025 CE 11200.00,2025-05-29,CE,11200,COFORGE 29 MAY 2025 CE 11200.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 29 MAY 2025 CE 11200.00_20250529_CE_11200,XX
N,D,42066,COFORGE 29 MAY 2025 PE 11200.00,2025-05-29,PE,11200,COFORGE 29 MAY 2025 PE 11200.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 29 MAY 2025 PE 11200.00_20250529_PE_11200,XX
N,D,42067,COFORGE 29 MAY 2025 CE 11600.00,2025-05-29,CE,11600,COFORGE 29 MAY 2025 CE 11600.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 29 MAY 2025 CE 11600.00_20250529_CE_11600,XX
N,D,42068,COFORGE 29 MAY 2025 PE 11600.00,2025-05-29,PE,11600,COFORGE 29 MAY 2025 PE 11600.00,0.05,75,3000,1,COFORGE,N,INE591G01017,COFORGE 29 MAY 2025 PE 11600.00_20250529_PE_11600,XX
N,D,42069,CONCOR 27 MAR 2025 CE 890.00,2025-03-27,CE,890,CONCOR 27 MAR 2025 CE 890.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 27 MAR 2025 CE 890.00_20250327_CE_890,XX
N,D,42070,IRB 27 MAR 2025 CE 30.00,2025-03-27,CE,30,IRB 27 MAR 2025 CE 30.00,0.05,10250,410000,1,IRB,N,INE821I01022,IRB 27 MAR 2025 CE 30.00_20250327_CE_30,XX
N,D,42071,IRB 27 MAR 2025 PE 30.00,2025-03-27,PE,30,IRB 27 MAR 2025 PE 30.00,0.05,10250,410000,1,IRB,N,INE821I01022,IRB 27 MAR 2025 PE 30.00_20250327_PE_30,XX
N,D,42072,IRB 27 MAR 2025 CE 35.00,2025-03-27,CE,35,IRB 27 MAR 2025 CE 35.00,0.05,10250,410000,1,IRB,N,INE821I01022,IRB 27 MAR 2025 CE 35.00_20250327_CE_35,XX
N,D,42073,IRB 27 MAR 2025 PE 35.00,2025-03-27,PE,35,IRB 27 MAR 2025 PE 35.00,0.05,10250,410000,1,IRB,N,INE821I01022,IRB 27 MAR 2025 PE 35.00_20250327_PE_35,XX
N,D,42074,IRB 27 MAR 2025 CE 37.00,2025-03-27,CE,37,IRB 27 MAR 2025 CE 37.00,0.05,10250,410000,1,IRB,N,INE821I01022,IRB 27 MAR 2025 CE 37.00_20250327_CE_37,XX
N,D,42075,IRB 27 MAR 2025 PE 37.00,2025-03-27,PE,37,IRB 27 MAR 2025 PE 37.00,0.05,10250,410000,1,IRB,N,INE821I01022,IRB 27 MAR 2025 PE 37.00_20250327_PE_37,XX
N,D,42076,IRB 24 APR 2025 CE 28.00,2025-04-24,CE,28,IRB 24 APR 2025 CE 28.00,0.05,10250,410000,1,IRB,N,INE821I01022,IRB 24 APR 2025 CE 28.00_20250424_CE_28,XX
N,D,42077,IRB 24 APR 2025 PE 28.00,2025-04-24,PE,28,IRB 24 APR 2025 PE 28.00,0.05,10250,410000,1,IRB,N,INE821I01022,IRB 24 APR 2025 PE 28.00_20250424_PE_28,XX
N,D,42078,CONCOR 27 MAR 2025 PE 890.00,2025-03-27,PE,890,CONCOR 27 MAR 2025 PE 890.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 27 MAR 2025 PE 890.00_20250327_PE_890,XX
N,D,42079,CONCOR 27 MAR 2025 CE 1000.00,2025-03-27,CE,1000,CONCOR 27 MAR 2025 CE 1000.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 27 MAR 2025 CE 1000.00_20250327_CE_1000,XX
N,D,42080,CONCOR 27 MAR 2025 PE 1000.00,2025-03-27,PE,1000,CONCOR 27 MAR 2025 PE 1000.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 27 MAR 2025 PE 1000.00_20250327_PE_1000,XX
N,D,42081,CONCOR 27 MAR 2025 CE 1020.00,2025-03-27,CE,1020,CONCOR 27 MAR 2025 CE 1020.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 27 MAR 2025 CE 1020.00_20250327_CE_1020,XX
N,D,42082,IRCTC 27 MAR 2025 CE 420.00,2025-03-27,CE,420,IRCTC 27 MAR 2025 CE 420.00,0.05,875,35000,1,IRCTC,N,INE335Y01020,IRCTC 27 MAR 2025 CE 420.00_20250327_CE_420,XX
N,D,42083,IRCTC 27 MAR 2025 PE 420.00,2025-03-27,PE,420,IRCTC 27 MAR 2025 PE 420.00,0.05,875,35000,1,IRCTC,N,INE335Y01020,IRCTC 27 MAR 2025 PE 420.00_20250327_PE_420,XX
N,D,42084,IRCTC 27 MAR 2025 CE 530.00,2025-03-27,CE,530,IRCTC 27 MAR 2025 CE 530.00,0.05,875,35000,1,IRCTC,N,INE335Y01020,IRCTC 27 MAR 2025 CE 530.00_20250327_CE_530,XX
N,D,42085,IRCTC 27 MAR 2025 PE 530.00,2025-03-27,PE,530,IRCTC 27 MAR 2025 PE 530.00,0.05,875,35000,1,IRCTC,N,INE335Y01020,IRCTC 27 MAR 2025 PE 530.00_20250327_PE_530,XX
N,D,42086,IRCTC 24 APR 2025 CE 400.00,2025-04-24,CE,400,IRCTC 24 APR 2025 CE 400.00,0.05,875,35000,1,IRCTC,N,INE335Y01020,IRCTC 24 APR 2025 CE 400.00_20250424_CE_400,XX
N,D,42087,IRCTC 24 APR 2025 PE 400.00,2025-04-24,PE,400,IRCTC 24 APR 2025 PE 400.00,0.05,875,35000,1,IRCTC,N,INE335Y01020,IRCTC 24 APR 2025 PE 400.00_20250424_PE_400,XX
N,D,42088,IRCTC 24 APR 2025 CE 540.00,2025-04-24,CE,540,IRCTC 24 APR 2025 CE 540.00,0.05,875,35000,1,IRCTC,N,INE335Y01020,IRCTC 24 APR 2025 CE 540.00_20250424_CE_540,XX
N,D,42089,IRCTC 24 APR 2025 PE 540.00,2025-04-24,PE,540,IRCTC 24 APR 2025 PE 540.00,0.05,875,35000,1,IRCTC,N,INE335Y01020,IRCTC 24 APR 2025 PE 540.00_20250424_PE_540,XX
N,D,42090,CONCOR 27 MAR 2025 PE 1020.00,2025-03-27,PE,1020,CONCOR 27 MAR 2025 PE 1020.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 27 MAR 2025 PE 1020.00_20250327_PE_1020,XX
N,D,42091,CONCOR 24 APR 2025 CE 890.00,2025-04-24,CE,890,CONCOR 24 APR 2025 CE 890.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 24 APR 2025 CE 890.00_20250424_CE_890,XX
N,D,42092,CONCOR 24 APR 2025 PE 890.00,2025-04-24,PE,890,CONCOR 24 APR 2025 PE 890.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 24 APR 2025 PE 890.00_20250424_PE_890,XX
N,D,42093,CONCOR 24 APR 2025 CE 1000.00,2025-04-24,CE,1000,CONCOR 24 APR 2025 CE 1000.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 24 APR 2025 CE 1000.00_20250424_CE_1000,XX
N,D,42094,IRFC 27 MAR 2025 CE 60.00,2025-03-27,CE,60,IRFC 27 MAR 2025 CE 60.00,0.05,3525,176250,1,IRFC,N,INE053F01010,IRFC 27 MAR 2025 CE 60.00_20250327_CE_60,XX
N,D,42095,IRFC 27 MAR 2025 PE 60.00,2025-03-27,PE,60,IRFC 27 MAR 2025 PE 60.00,0.05,3525,176250,1,IRFC,N,INE053F01010,IRFC 27 MAR 2025 PE 60.00_20250327_PE_60,XX
N,D,42096,IRFC 27 MAR 2025 CE 92.50,2025-03-27,CE,92.5,IRFC 27 MAR 2025 CE 92.50,0.05,3525,176250,1,IRFC,N,INE053F01010,IRFC 27 MAR 2025 CE 92.50_20250327_CE_92.5,XX
N,D,42097,IRFC 27 MAR 2025 PE 92.50,2025-03-27,PE,92.5,IRFC 27 MAR 2025 PE 92.50,0.05,3525,176250,1,IRFC,N,INE053F01010,IRFC 27 MAR 2025 PE 92.50_20250327_PE_92.5,XX
N,D,42098,CONCOR 24 APR 2025 PE 1000.00,2025-04-24,PE,1000,CONCOR 24 APR 2025 PE 1000.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 24 APR 2025 PE 1000.00_20250424_PE_1000,XX
N,D,42099,CONCOR 24 APR 2025 CE 1020.00,2025-04-24,CE,1020,CONCOR 24 APR 2025 CE 1020.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 24 APR 2025 CE 1020.00_20250424_CE_1020,XX
N,D,42100,JIOFIN 27 MAR 2025 CE 80.00,2025-03-27,CE,80,JIOFIN 27 MAR 2025 CE 80.00,0.05,1650,82500,1,JIOFIN,N,INE758E01017,JIOFIN 27 MAR 2025 CE 80.00_20250327_CE_80,XX
N,D,42101,JIOFIN 27 MAR 2025 PE 80.00,2025-03-27,PE,80,JIOFIN 27 MAR 2025 PE 80.00,0.05,1650,82500,1,JIOFIN,N,INE758E01017,JIOFIN 27 MAR 2025 PE 80.00_20250327_PE_80,XX
N,D,42102,CONCOR 24 APR 2025 PE 1020.00,2025-04-24,PE,1020,CONCOR 24 APR 2025 PE 1020.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 24 APR 2025 PE 1020.00_20250424_PE_1020,XX
N,D,42103,CONCOR 29 MAY 2025 CE 900.00,2025-05-29,CE,900,CONCOR 29 MAY 2025 CE 900.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 29 MAY 2025 CE 900.00_20250529_CE_900,XX
N,D,42104,CONCOR 29 MAY 2025 PE 900.00,2025-05-29,PE,900,CONCOR 29 MAY 2025 PE 900.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 29 MAY 2025 PE 900.00_20250529_PE_900,XX
N,D,42105,CONCOR 29 MAY 2025 CE 1040.00,2025-05-29,CE,1040,CONCOR 29 MAY 2025 CE 1040.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 29 MAY 2025 CE 1040.00_20250529_CE_1040,XX
N,D,42106,JSL 27 MAR 2025 CE 240.00,2025-03-27,CE,240,JSL 27 MAR 2025 CE 240.00,0.05,775,38750,1,JSL,N,INE220G01021,JSL 27 MAR 2025 CE 240.00_20250327_CE_240,XX
N,D,42107,JSL 27 MAR 2025 PE 240.00,2025-03-27,PE,240,JSL 27 MAR 2025 PE 240.00,0.05,775,38750,1,JSL,N,INE220G01021,JSL 27 MAR 2025 PE 240.00_20250327_PE_240,XX
N,D,42108,JSL 27 MAR 2025 CE 370.00,2025-03-27,CE,370,JSL 27 MAR 2025 CE 370.00,0.05,775,38750,1,JSL,N,INE220G01021,JSL 27 MAR 2025 CE 370.00_20250327_CE_370,XX
N,D,42109,JSL 27 MAR 2025 PE 370.00,2025-03-27,PE,370,JSL 27 MAR 2025 PE 370.00,0.05,775,38750,1,JSL,N,INE220G01021,JSL 27 MAR 2025 PE 370.00_20250327_PE_370,XX
N,D,42110,JSL 24 APR 2025 CE 240.00,2025-04-24,CE,240,JSL 24 APR 2025 CE 240.00,0.05,775,38750,1,JSL,N,INE220G01021,JSL 24 APR 2025 CE 240.00_20250424_CE_240,XX
N,D,42111,JSL 24 APR 2025 PE 240.00,2025-04-24,PE,240,JSL 24 APR 2025 PE 240.00,0.05,775,38750,1,JSL,N,INE220G01021,JSL 24 APR 2025 PE 240.00_20250424_PE_240,XX
N,D,42112,CONCOR 29 MAY 2025 PE 1040.00,2025-05-29,PE,1040,CONCOR 29 MAY 2025 PE 1040.00,0.05,1000,30000,1,CONCOR,N,INE111A01025,CONCOR 29 MAY 2025 PE 1040.00_20250529_PE_1040,XX
N,D,42113,CROMPTON 27 MAR 2025 CE 455.00,2025-03-27,CE,455,CROMPTON 27 MAR 2025 CE 455.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 27 MAR 2025 CE 455.00_20250327_CE_455,XX
N,D,42114,CROMPTON 27 MAR 2025 PE 455.00,2025-03-27,PE,455,CROMPTON 27 MAR 2025 PE 455.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 27 MAR 2025 PE 455.00_20250327_PE_455,XX
N,D,42115,CROMPTON 27 MAR 2025 CE 465.00,2025-03-27,CE,465,CROMPTON 27 MAR 2025 CE 465.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 27 MAR 2025 CE 465.00_20250327_CE_465,XX
N,D,42116,CROMPTON 27 MAR 2025 PE 465.00,2025-03-27,PE,465,CROMPTON 27 MAR 2025 PE 465.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 27 MAR 2025 PE 465.00_20250327_PE_465,XX
N,D,42117,CROMPTON 27 MAR 2025 CE 520.00,2025-03-27,CE,520,CROMPTON 27 MAR 2025 CE 520.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 27 MAR 2025 CE 520.00_20250327_CE_520,XX
N,D,42118,CROMPTON 27 MAR 2025 PE 520.00,2025-03-27,PE,520,CROMPTON 27 MAR 2025 PE 520.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 27 MAR 2025 PE 520.00_20250327_PE_520,XX
N,D,42119,CROMPTON 24 APR 2025 CE 455.00,2025-04-24,CE,455,CROMPTON 24 APR 2025 CE 455.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 24 APR 2025 CE 455.00_20250424_CE_455,XX
N,D,42120,CROMPTON 24 APR 2025 PE 455.00,2025-04-24,PE,455,CROMPTON 24 APR 2025 PE 455.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 24 APR 2025 PE 455.00_20250424_PE_455,XX
N,D,42121,CROMPTON 24 APR 2025 CE 465.00,2025-04-24,CE,465,CROMPTON 24 APR 2025 CE 465.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 24 APR 2025 CE 465.00_20250424_CE_465,XX
N,D,42122,CROMPTON 24 APR 2025 PE 465.00,2025-04-24,PE,465,CROMPTON 24 APR 2025 PE 465.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 24 APR 2025 PE 465.00_20250424_PE_465,XX
N,D,42123,CROMPTON 24 APR 2025 CE 520.00,2025-04-24,CE,520,CROMPTON 24 APR 2025 CE 520.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 24 APR 2025 CE 520.00_20250424_CE_520,XX
N,D,42124,CROMPTON 24 APR 2025 PE 520.00,2025-04-24,PE,520,CROMPTON 24 APR 2025 PE 520.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 24 APR 2025 PE 520.00_20250424_PE_520,XX
N,D,42125,NIFTY 26 JUN 2025 CE 31000.00,2025-06-26,CE,31000,NIFTY 26 JUN 2025 CE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 26 JUN 2025 CE 31000.00_20250626_CE_31000,XX
N,D,42126,CROMPTON 29 MAY 2025 CE 520.00,2025-05-29,CE,520,CROMPTON 29 MAY 2025 CE 520.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 29 MAY 2025 CE 520.00_20250529_CE_520,XX
N,D,42127,JSWENERGY 27 MAR 2025 CE 160.00,2025-03-27,CE,160,JSWENERGY 27 MAR 2025 CE 160.00,0.05,750,45000,1,JSWENERGY,N,INE121E01018,JSWENERGY 27 MAR 2025 CE 160.00_20250327_CE_160,XX
N,D,42128,NIFTY 26 JUN 2025 PE 31000.00,2025-06-26,PE,31000,NIFTY 26 JUN 2025 PE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 26 JUN 2025 PE 31000.00_20250626_PE_31000,XX
N,D,42129,NIFTY 24 DEC 2025 CE 31000.00,2025-12-24,CE,31000,NIFTY 24 DEC 2025 CE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 DEC 2025 CE 31000.00_20251224_CE_31000,XX
N,D,42130,JSWENERGY 27 MAR 2025 PE 160.00,2025-03-27,PE,160,JSWENERGY 27 MAR 2025 PE 160.00,0.05,750,45000,1,JSWENERGY,N,INE121E01018,JSWENERGY 27 MAR 2025 PE 160.00_20250327_PE_160,XX
N,D,42131,JSWENERGY 27 MAR 2025 CE 250.00,2025-03-27,CE,250,JSWENERGY 27 MAR 2025 CE 250.00,0.05,750,45000,1,JSWENERGY,N,INE121E01018,JSWENERGY 27 MAR 2025 CE 250.00_20250327_CE_250,XX
N,D,42132,NIFTY 24 DEC 2025 PE 31000.00,2025-12-24,PE,31000,NIFTY 24 DEC 2025 PE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 DEC 2025 PE 31000.00_20251224_PE_31000,XX
N,D,42133,NIFTY 25 JUN 2026 CE 31000.00,2026-06-25,CE,31000,NIFTY 25 JUN 2026 CE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 25 JUN 2026 CE 31000.00_20260625_CE_31000,XX
N,D,42134,NIFTY 25 JUN 2026 PE 31000.00,2026-06-25,PE,31000,NIFTY 25 JUN 2026 PE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 25 JUN 2026 PE 31000.00_20260625_PE_31000,XX
N,D,42135,JSWENERGY 27 MAR 2025 PE 250.00,2025-03-27,PE,250,JSWENERGY 27 MAR 2025 PE 250.00,0.05,750,45000,1,JSWENERGY,N,INE121E01018,JSWENERGY 27 MAR 2025 PE 250.00_20250327_PE_250,XX
N,D,42136,NIFTY 31 DEC 2026 CE 31000.00,2026-12-31,CE,31000,NIFTY 31 DEC 2026 CE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 31 DEC 2026 CE 31000.00_20261231_CE_31000,XX
N,D,42137,NIFTY 31 DEC 2026 PE 31000.00,2026-12-31,PE,31000,NIFTY 31 DEC 2026 PE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 31 DEC 2026 PE 31000.00_20261231_PE_31000,XX
N,D,42138,CROMPTON 29 MAY 2025 PE 520.00,2025-05-29,PE,520,CROMPTON 29 MAY 2025 PE 520.00,0.05,1800,72000,1,CROMPTON,N,INE299U01018,CROMPTON 29 MAY 2025 PE 520.00_20250529_PE_520,XX
N,D,42139,NIFTYNXT50 24 APR 2025 CE 47400.00,2025-04-24,CE,47400,NIFTYNXT50 24 APR 2025 CE 47400.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 CE 47400.00_20250424_CE_47400,XX
N,D,42140,NIFTYNXT50 24 APR 2025 PE 47400.00,2025-04-24,PE,47400,NIFTYNXT50 24 APR 2025 PE 47400.00,0.05,25,600,1,NIFTYNXT50,N,NIFTYNXT50,NIFTYNXT50 24 APR 2025 PE 47400.00_20250424_PE_47400,XX
N,D,42141,CUMMINSIND 27 MAR 2025 CE 3950.00,2025-03-27,CE,3950,CUMMINSIND 27 MAR 2025 CE 3950.00,0.05,150,7500,1,CUMMINSIND,N,INE298A01020,CUMMINSIND 27 MAR 2025 CE 3950.00_20250327_CE_3950,XX
N,D,42142,NIFTY 24 JUN 2027 CE 31000.00,2027-06-24,CE,31000,NIFTY 24 JUN 2027 CE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 JUN 2027 CE 31000.00_20270624_CE_31000,XX
N,D,42143,NIFTY 24 JUN 2027 PE 31000.00,2027-06-24,PE,31000,NIFTY 24 JUN 2027 PE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 24 JUN 2027 PE 31000.00_20270624_PE_31000,XX
N,D,42144,NIFTY 30 DEC 2027 CE 31000.00,2027-12-30,CE,31000,NIFTY 30 DEC 2027 CE 31000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 30 DEC 2027 CE 31000.00_20271230_CE_31000,XX
